ensmbl_id,c57_6j_bsl_0days_avg,c57_6j_flt_25days_avg,c57_6j_flt_75days_avg,c57_6j_gc_25days_avg,c57_6j_gc_75days_avg,c57_6j_viv_25days_avg,c57_6j_viv_75days_avg
ENSMUSG00000009772,3919.6474836691114,3069.8604330396497,4057.4305857378904,3285.3231510293203,3259.3976887216227,3371.34332959347,3324.6125006608063
ENSMUSG00000009828,615.9300606786143,721.950928136295,756.0633175779586,717.2650919597397,659.1873671380965,689.9667127825246,766.2847777212867
ENSMUSG00000009863,14420.350073762007,11428.744380659997,10505.529663305939,13563.697320754418,11682.447573274058,11093.725587745606,10546.694083019229
ENSMUSG00000009876,32.27465923638104,23.923048282659025,27.603326678926827,32.073771012931786,22.869612585071415,22.199913484456264,24.54910864982194
ENSMUSG00000009894,2631.3438495106548,2280.487473192198,2122.1177945051577,2531.5851212766456,2255.6678337028325,2353.205487383458,2318.9705773939195
ENSMUSG00000009900,0.7498242117773185,,1.200881318248796,,0.826297549929286,0.975645373459185,0.882651465444026
ENSMUSG00000009905,1940.5909442536888,1979.8511025544,1971.3685523094478,1862.4719165255658,1876.1972802422374,1864.6825196537618,1922.686959737058
ENSMUSG00000009907,4130.35219605761,4770.290838875072,4528.592584149939,3778.5821598584216,4665.580628892402,4666.802131636881,4847.205643443854
ENSMUSG00000009927,14049.931976855733,11764.16441045508,8996.83910195626,11721.0073260403,13406.41848357975,11783.138326944736,10364.287594787307
ENSMUSG00000009941,1.9647880713664783,3.7788048457788896,3.9183557987841304,2.26910705542694,2.33367759381994,3.4334515295137846,2.704413951212938
ENSMUSG00000009995,1641.4996334182522,1449.816510153804,1357.407364785744,1555.804143289136,1504.5695936023549,1484.888215099612,1489.668189123506
ENSMUSG00000010021,14.64410070347981,8.731486992843413,5.4270559110546746,11.556682470441043,11.10671291898033,11.340464445875071,11.7786960692157
ENSMUSG00000010025,5960.845808943126,5972.26179979037,5987.1398845255535,5701.193317060805,5851.149423944667,5905.786410635372,6113.380209366014
ENSMUSG00000010044,544.4366153184671,463.49027476299017,390.1002405454076,615.3014659343096,431.5002970931472,457.661023521118,374.3802718752966
ENSMUSG00000010045,1297.9892120297757,1100.4172862458333,1238.3792866386575,1484.973263517321,925.6975006436153,1142.9078143460788,1115.1820650130262
ENSMUSG00000010047,1471.1331090828512,1310.6574730719572,1339.1768766943815,1676.5550941171066,1016.0957487893075,1360.7621708174277,1295.6726796333119
ENSMUSG00000010048,1038.122940728635,688.5273758070327,738.3633696292882,844.1008810009596,752.1444162188468,794.6088954726688,771.0536625914108
ENSMUSG00000010051,306.6165419220026,296.7419372969684,536.2972685226057,366.1471430390528,307.22927531024976,442.33473234707935,484.62061896876804
ENSMUSG00000010054,1944.6035986179968,1586.934251127448,1394.165370793562,1684.5757897492022,1714.2981689141625,1538.08541398158,1516.097291656532
ENSMUSG00000010057,939.8672161019391,743.177122908236,714.0146972336036,876.9032530653506,729.2221752519347,770.2762485186579,751.4589649946538
ENSMUSG00000010064,2063.517263911646,1678.1362552950861,2613.772262298551,3616.116954447417,2230.4243145688147,1783.0042820245758,1972.9664290461126
ENSMUSG00000010066,25.413353443185926,14.323527768066521,133.75154008320206,11.074176803865651,14.923278935918063,23.746310906361096,30.6607779667202
ENSMUSG00000010067,613.9530525132124,592.8944285493304,544.5060817678728,668.5765757417382,548.5393384151373,559.2800508623334,542.3399910645319
ENSMUSG00000010080,1579.1569068553881,1404.5254273927603,1428.600323083375,1548.1674337313782,1098.837319958416,1294.9308136834065,1308.0114376894396
ENSMUSG00000010086,0.631504200121841,1.957831066482809,1.504642404276465,0.505995893395227,1.02230345044799,0.387966247586355,0.45636024977931
ENSMUSG00000010095,8109.058086825258,8042.343155505094,8005.5854512364385,7063.071024491648,7595.609658092178,7331.68542052997,6646.043287563714
ENSMUSG00000010097,1951.965435543779,1732.0304965509881,1710.5418075924601,1756.2651258168858,1989.423033089785,1911.525984758316,1827.329678863504
ENSMUSG00000010110,1554.5297016371067,1529.8408164947919,1497.010002533042,1561.198611968878,1535.6879343558776,1531.050522545286,1495.134334139808
ENSMUSG00000010122,18404.7441786597,17756.46381161544,15463.6792365081,17288.0169256372,17096.135456189448,16038.18944118264,15674.7742286097
ENSMUSG00000010136,1.3360279743475096,,1.920730555548205,0.777025314729906,0.851933945033052,0.650176815748327,1.04880932853255
ENSMUSG00000010142,21.8206233166719,33.72822361942466,54.312035133811875,27.64649760886626,27.32504350467495,26.27594278715788,39.15434408807882
ENSMUSG00000010154,199.16977848916838,213.72260153212997,227.92947806994965,225.45938113597495,146.27816699644708,191.48751934368698,165.64650035507583
ENSMUSG00000010175,1312.033348532352,1397.4345163099879,1620.1498572981036,1604.2609690856102,1825.1285833941624,1363.3114602319595,1664.7460236903298
ENSMUSG00000010205,997.449192293058,995.1187480869958,1061.1936340626212,1152.6989784306145,747.3627811559445,958.789908248413,915.239343238657
ENSMUSG00000010277,26379.280922371523,24012.042720955338,25585.72781589708,24945.29152726228,24435.650804059922,22433.51273847316,22886.39057113276
ENSMUSG00000010290,1069.6807254249102,1149.9936687946251,1081.0671774057819,1138.8192238149245,1265.4154140326084,1106.7508485403737,1252.6487247007867
ENSMUSG00000010307,1505.9868378159415,1276.6229534614083,1034.8080475484167,1662.96162026947,1172.6993891940717,888.9132675788129,1163.0658203888247
ENSMUSG00000010311,13.55706567607331,11.480445686395559,8.049202247597046,9.678350209972288,5.97040730057902,13.317548167206729,7.833187918920539
ENSMUSG00000010342,18.838434742827495,26.68802332680304,25.06337187744288,21.27057063645512,16.718159341996785,33.760721793726404,22.91640128180356
ENSMUSG00000010358,512.8570885529314,424.039428292506,485.41807808363035,489.82900224613365,401.2342742250305,477.4692140547576,487.21734203977223
ENSMUSG00000010362,720.6069434893396,536.91717161909,498.8514157679562,680.7014026634864,561.8254752128307,567.6754981830175,507.28075074321805
ENSMUSG00000010376,3153.2168373582626,2427.881483380012,2372.213777738776,2594.52097662552,2951.948705510187,2605.7654455462443,2485.39277544882
ENSMUSG00000010392,2514.16427614501,2543.850506069404,2736.025780620466,2542.41137677452,2676.5024073629147,2585.403904731128,2626.4656227878704
ENSMUSG00000010406,977.9808915363285,905.6087838490015,691.1828509868612,864.4549402889168,918.5913180531312,888.5099711896219,796.191155804579
ENSMUSG00000010435,1.4104863713931388,6.054466629618849,10.660410429481542,14.432844385566051,11.019043066202155,15.72879141595448,13.217287757939706
ENSMUSG00000010453,3429.098218601188,3055.4798809296963,2949.2070547869744,3560.276004541476,2901.04337115236,3114.536673473052,2789.100957960178
ENSMUSG00000010461,52.754479295960806,76.03095814768139,79.96823595165377,60.26322222912783,81.07755142560333,76.62209807951004,82.29591750226732
ENSMUSG00000010476,16.79469356887602,43.89592326921038,32.828283611048064,29.23237882073638,26.380823573449977,31.72517033747268,18.007029974527242
ENSMUSG00000010492,2.2334544581289575,2.8033764286397433,4.757530952250053,3.0642933270790977,1.5369782299161567,2.724071980581679,2.6879077509565925
ENSMUSG00000010505,6.090219645224204,5.237955406566005,5.062770455109264,0.791196514767796,1.902607618884587,2.7683375415520577,2.287445105623853
ENSMUSG00000010517,3313.8036294978588,4079.10220553381,3269.551862854364,3223.072294740196,3753.4954354196375,3442.565093381316,4186.328803475624
ENSMUSG00000010529,34.4352944291785,32.84620548039558,33.91603473719594,37.50541018942846,37.753680253986374,48.92271801810186,41.70135997191906
ENSMUSG00000010538,110.97925901892826,75.42209884211427,62.602497993347995,82.40159219216704,94.82116802584348,75.13554090363189,63.46729272968425
ENSMUSG00000010554,1532.84800497104,1594.600234595028,1598.17695653222,1439.024334836532,1610.5504420591938,1624.0212945309581,1660.7408430661621
ENSMUSG00000010592,8.44936874404582,2.5470300644010297,2.935074010951399,4.149311681369638,4.872009764225306,2.7288595935265056,6.7470546529922775
ENSMUSG00000010601,1.6250829896654,1.9084162959305553,1.596570974982555,3.7474522793031024,3.8623901979909148,1.6496684688608936,4.434630259987413
ENSMUSG00000010607,408.6338025826658,363.68403925909945,309.9127068323395,396.1884836630138,276.126488349922,320.54765656347683,306.55438277342125
ENSMUSG00000010608,3524.9168955133023,3913.802735263286,3802.6199160246224,3302.7458535745623,3823.8397482724004,3437.372108666258,3985.185281420544
ENSMUSG00000010609,582.5216677445047,515.7990064884809,519.1028305390932,571.2315222226366,437.0373773394723,509.49714521147524,469.444569417028
ENSMUSG00000010651,5688.096693101547,4552.73998852957,3606.84169077954,5031.450204580196,4285.336348725683,3461.67934974306,3310.584898363589
ENSMUSG00000010660,256.1436498133438,265.8577113821579,249.83534385166354,328.33386613218687,214.44939752282568,263.28795677947386,232.40384853026575
ENSMUSG00000010663,4591.50522520126,4566.479166409484,5281.453061615958,4375.217687629745,4452.185230803345,4310.054120976436,4529.1886547129325
ENSMUSG00000010721,969.30545655981,1019.9370737198449,832.7685849613583,853.3492956804115,970.0791649297532,905.0455654829923,939.1086509023056
ENSMUSG00000010751,149.4884426151167,146.16097991156101,194.3950106789926,157.8542650277954,121.34426092975463,157.6319765366412,144.2605462703068
ENSMUSG00000010755,566.1150833913392,579.7550480555539,591.1279703298812,598.6761659549577,514.5382847682822,586.2559458835518,609.1955768732512
ENSMUSG00000010760,203.64961696451257,197.92862413214235,184.59771690404938,244.99318067811228,135.862849896045,198.08635896385084,177.5008950304182
ENSMUSG00000010796,,,0.544654249337859,,,,
ENSMUSG00000010797,24.479754797247278,40.58225262318612,37.941215248502,38.40935989704356,26.849686886368474,30.082172662849256,34.4170302153671
ENSMUSG00000010803,0.662166638632508,3.28001264391219,0.3677604499525935,0.961737738830091,,2.77178503803347,0.496607571498602
ENSMUSG00000010825,3.57207112776369,1.29005569328074,3.2916069227840636,0.784385750887944,2.11860320402478,1.49317605810506,1.17094900726817
ENSMUSG00000010830,129.17390847780132,120.13852351044879,140.8878534519526,132.79085595380366,110.86240456588445,147.76658234026,139.67624633509766
ENSMUSG00000010911,836.763515325337,958.4771095013388,597.7216233542262,723.1472844030665,950.5570043376035,872.7317903726531,812.4271433533879
ENSMUSG00000010914,1796.2286143920956,1691.7658099175562,1793.951875411362,1739.0371903452542,1783.296523314095,1724.049333507436,1886.907360456898
ENSMUSG00000010936,1009.0154688858173,914.9297429406543,993.2463233503362,999.4631669554232,814.9943570792295,958.0251022660672,883.5743364788086
ENSMUSG00000011008,310.170270665912,299.4971373068924,271.6925380397636,402.4730461442574,325.958344828422,366.82050488270903,349.324934900354
ENSMUSG00000011034,5551.95706117314,6148.2931474525,6001.456007579046,6142.374465840279,5697.5009001449,6006.348412806512,6191.364093372092
ENSMUSG00000011096,1046.5269266102114,902.4243346041173,971.6769556990184,1061.2525951572125,712.2474387403172,808.0809376920618,756.5005132888529
ENSMUSG00000011114,1975.2591179617302,1876.189398810796,1860.8897811468462,1976.56089613683,1848.338484722205,2067.64057258032,1956.4416205620266
ENSMUSG00000011148,279.30455662707226,249.13690203341062,318.2164756975522,343.3655236089376,249.11015096310408,218.8634593880478,241.694895249533
ENSMUSG00000011154,1.31039128434585,1.31053373023716,3.70801417854237,,,1.90278026735809,
ENSMUSG00000011158,750.8085080665948,644.9490335076132,643.0932995001925,751.6737770793748,687.2493517115785,689.4972822268518,663.057765144245
ENSMUSG00000011171,11.987109786673894,14.129573111605447,5.521046054931638,6.337393629790476,4.75416659681798,7.235426237747012,6.39022810424278
ENSMUSG00000011179,22606.191731314742,23259.26067059822,21319.17493573806,19780.467021216704,23333.386867841924,22168.0102221166,23025.742339951317
ENSMUSG00000011254,228.7292581169448,229.4667690938166,215.09017980619802,225.9200840801278,225.92658390282224,228.11555768769458,203.0584683724848
ENSMUSG00000011256,122.8735669548174,153.80182742932078,199.59706548449282,145.55707556557127,136.224459733042,156.78236752849446,173.1023036327506
ENSMUSG00000011257,1751.8681427643112,1589.3359380051454,1577.559198589866,1644.377452677878,1452.3412989042874,1460.1173640342363,1469.702200794114
ENSMUSG00000011263,1159.9463788107519,974.8706560105165,1142.6297169795978,1240.263471685344,827.0708115000905,1019.9801139074158,1011.8727697804604
ENSMUSG00000011267,24.976124443602053,15.582385382593198,15.055104461944618,22.350765992467647,19.755425866226187,22.0895177255315,20.806715873344316
ENSMUSG00000011305,158.09408198906317,146.0093887581234,170.50238044996362,129.49397023192117,110.54184756421044,154.44166921109348,87.77143221262162
ENSMUSG00000011306,900.8670981171671,729.7946343259248,840.5620874544851,868.4982139304335,690.1504371153266,783.1353964759222,714.5248956559276
ENSMUSG00000011349,,,1.17001919420636,1.80941814450324,,0.628738523480205,
ENSMUSG00000011382,1676.7767992715078,1489.814632642604,1612.4521570685824,1573.455277839086,1604.66359485547,1702.25697553705,1507.561130013622
ENSMUSG00000011427,885.9447766012112,817.993266899804,832.9326983063827,846.4966059565155,811.7036795119805,837.0556219190421,861.3628564494051
ENSMUSG00000011463,5.054915118172097,1.7765918728127723,2.066465169447504,1.9010089270774346,4.747077727049785,2.45567275259211,4.15379456998504
ENSMUSG00000011486,1.287305212565377,2.2237132439611687,,0.818289013689333,1.17720554705034,0.70704513632045,4.0258826551648825
ENSMUSG00000011589,8.402066932403306,7.529211762880655,5.067856715585197,3.6027835341467727,9.971848106505663,4.919525828745728,3.1839543821248966
ENSMUSG00000011632,1.407504367696204,,1.5118715871887156,1.4093801262522436,4.465748645491855,1.84412662588884,
ENSMUSG00000011658,546.6214111066097,449.6694273899474,388.3435316879108,588.3699620322768,401.37692497114625,455.0466096948172,443.76506383301273
ENSMUSG00000011751,10.874679759387476,6.14158682452305,8.917625694308455,15.183575542374683,10.6616097040459,13.012617104338394,6.661415351899805
ENSMUSG00000011752,15265.618940554377,15106.466273497901,15038.890902541762,14971.551456922938,14806.011113301975,14606.4234756266,15249.46318443626
ENSMUSG00000011831,8729.34466899702,9342.011871959177,8646.0918533389,7553.347149967542,9098.006847622539,8548.620915362719,9105.888486215987
ENSMUSG00000011832,721.3580717555708,681.022133362258,717.3057827636991,798.8461325900106,681.7002533754265,674.0590384875076,645.1107115781527
ENSMUSG00000011837,586.5659956318207,523.4216170133014,540.3384139703616,646.0315596564114,488.06974131821846,532.426741802844,485.0907523633522
ENSMUSG00000011877,1466.9452869035524,1414.795692553153,1529.0785213430315,1777.531749618597,1204.2664646411813,1385.8210509675291,1332.8375729499187
ENSMUSG00000011884,1406.099256195889,1293.9014567370211,1555.2572845399197,1523.1711367163803,1327.8021145813786,1310.5110883334644,1398.6508187483876
ENSMUSG00000011958,2000.8400343065523,2084.689492369194,1858.2142252784622,1796.10777768132,2233.8330538248847,2076.5174631875298,2116.265206914894
ENSMUSG00000011960,3184.876648122569,3100.9955737009723,3795.2087225097903,3109.7231314301503,3461.3058187167626,3223.1697657595023,3564.0681591606262
ENSMUSG00000012017,341.628216669313,298.6808697467877,393.9887240023951,411.79865452330233,250.02513024427273,341.29644429157366,396.96082263873063
ENSMUSG00000012042,0.570180243858715,1.39074316850306,0.7565915086614781,0.618046808275087,0.976234044750008,1.2038729406068107,1.9590901199869297
ENSMUSG00000012076,836.9850468035091,848.7793368970921,787.3167821336804,771.5685852660527,861.8723809074538,883.1363536420658,958.1167619182863
ENSMUSG00000012114,749.7061008580856,692.4214616655297,681.6244432756378,785.7031777945487,632.5414614398787,687.3373613995076,640.2614492295316
ENSMUSG00000012117,1612.2400281628456,1375.0396110177194,1425.9523525752961,1483.8424594384517,1317.5504486373775,1333.428993925934,1365.7574665253615
ENSMUSG00000012123,26.104696524987364,18.617879624400356,29.310559273812874,31.08594769254959,28.570749563716255,37.01769480773246,25.4547422853756
ENSMUSG00000012126,52.43360115104129,38.2285766038597,45.2651271192398,47.581249932082436,37.240548056882666,46.07365292279426,44.5321135160218
ENSMUSG00000012187,599.792833526499,538.5978137393358,701.4620077995885,570.6035027489156,622.954155758157,521.3131402845036,498.18607400775034
ENSMUSG00000012211,1.9705307114478374,2.54075006473906,0.8600408317104815,2.1714485524917366,3.591770527691015,1.9079825051938435,1.19410635901894
ENSMUSG00000012296,312.665442519735,283.78239721357284,294.8348989079956,301.99034044918835,253.19203863926703,276.73637475080085,258.538583082832
ENSMUSG00000012350,3553.6182239944023,3755.113641089826,3782.883517588284,3988.223862992478,3628.5939096045527,3575.1229315494143,3986.792037558212
ENSMUSG00000012396,3.2477408564490826,1.758292205104052,2.759577078914475,4.106708177463335,3.5856641357999184,2.5396869327850227,2.662888510954545
ENSMUSG00000012405,15388.91104783832,12766.91038987783,10124.027261389672,13943.3969389059,13563.19407403377,12792.17525415484,11866.653154964999
ENSMUSG00000012422,2468.2838475630956,2695.242499056706,2102.740250688826,2303.228774647598,2717.7636257369477,2392.906841420752,2669.097532080688
ENSMUSG00000012428,176.64806978314735,320.4666698289802,315.4568012646156,194.8548068507902,254.60767054180974,345.3911328404818,294.6034082454212
ENSMUSG00000012429,632.7985843624427,823.2972804191395,748.2157751203151,698.4231143167553,803.2863071208133,869.685729733729,921.8773649246908
ENSMUSG00000012443,94.1271169804821,184.4431397522314,244.687550324912,142.81682675358402,199.10378567007095,317.7584856271892,248.6434568533792
ENSMUSG00000012483,315.120773254045,422.03504621672903,270.5015371317336,359.0291092070324,369.729573336775,353.81099425917375,354.0149757276844
ENSMUSG00000012519,86.17692651714562,113.3961571882539,134.84791352860432,89.58331262056906,87.47968118642245,110.9615977236343,110.92872258980984
ENSMUSG00000012520,,10.1345724656221,3.16922910912787,,0.574511225983263,2.44109388021192,
ENSMUSG00000012535,4504.895447099149,4599.153809071746,4114.680113542788,4201.9755658359445,4231.250063225352,4290.385505192528,4528.162392724635
ENSMUSG00000012609,949.225844555424,876.7280436047042,958.6573093716964,947.1857473897005,944.162593181616,878.7590983329012,806.7052807253388
ENSMUSG00000012640,1613.1230923668636,1811.560149200607,1584.945544210558,1598.4399619963337,1715.8213100336175,1690.288132060444,1888.143794449526
ENSMUSG00000012705,160.73968853101158,676.9921329598752,264.09990372187747,105.39037499256321,143.11650607077684,414.78768006807155,125.5684462752063
ENSMUSG00000012819,4.341785718635801,9.238944340609589,19.633735863420107,14.523367460903051,2.528590218320357,15.915188169484678,11.744473199389567
ENSMUSG00000012848,12462.944794876223,8922.457112314132,7623.985113151754,11359.520235312284,8682.724320496134,8863.907532376357,8020.429143345553
ENSMUSG00000012889,5.125581803696648,5.7784013658327025,7.541275247512564,7.526016406331978,3.1207981198133,6.938893432905171,6.30040646349246
ENSMUSG00000013033,1241.5404161252154,1189.1916049334639,1485.4387925721712,1435.1536932960978,1005.651806976232,1225.1856145831784,1181.6827986531182
ENSMUSG00000013076,2937.252350421417,2640.9915198343283,3239.7509687551383,2959.974866518514,2700.7862033322526,2771.5365588123723,2644.884109078996
ENSMUSG00000013083,9.428070894971126,3.17116264719467,2.6016000849259138,8.097075263318972,4.535695052514325,4.284014837752174,5.09078782652408
ENSMUSG00000013089,858.7729273313735,986.6065559889648,940.9042299637692,1058.831235831097,896.5717941477587,851.8530533293585,695.3895272867305
ENSMUSG00000013091,1.3365594224104,0.57573635535343,0.94105554306413,1.028154744484133,,1.51211352394589,
ENSMUSG00000013150,399.2141880175432,349.0465205315006,411.56579278019626,425.28924544361706,247.30065473635588,374.70030692570424,351.55374097358475
ENSMUSG00000013155,78.21724425195521,74.13050275854394,75.12718266125651,90.7912737040605,66.73496524458929,77.35972314931817,73.89067530046364
ENSMUSG00000013158,2.489942929540326,2.00221946627849,1.8015862957656674,2.255594620923864,1.7026023530134502,2.1430195797394633,1.0718932760140516
ENSMUSG00000013160,4306.102227291723,3581.3115139448855,3590.197862431402,3673.239727530752,3407.80410912774,3706.5723306986997,3391.575487280204
ENSMUSG00000013236,801.2364379614121,719.7467639471242,839.5520731816763,835.2006817153712,559.5556431019972,774.1679254025638,681.6836376026116
ENSMUSG00000013275,1303.2153435714847,1008.5998143392657,1330.85600941802,1335.9502031413642,1072.59830832368,1110.0657460389416,1074.763089211874
ENSMUSG00000013338,36.12171544977355,40.104028857383945,23.372562830827498,39.248278974454806,14.9136594832337,32.962154333949584,14.179779525099425
ENSMUSG00000013367,5.92274499908195,6.295552185109855,14.480613390338998,8.947386708281172,7.116578353586338,7.809813060557703,11.080918358470738
ENSMUSG00000013415,70.65545247100054,114.18249245327654,78.14681165761287,86.76229497004313,104.7892488457247,79.95916185486448,127.35610639356699
ENSMUSG00000013418,6.17043465909586,5.653094154092548,3.3136397607721775,5.356238371350133,1.624939803157125,4.579464079146062,3.414294320626104
ENSMUSG00000013419,636.0051598597104,588.3437418635438,630.5282634960643,726.2949528496852,466.4408981456034,614.2266873728512,627.8003227108713
ENSMUSG00000013465,1710.255650066741,1656.3235064066328,1752.3672688262009,1935.8317430540872,1571.4901983587542,1622.5023383527227,1593.5503337205498
ENSMUSG00000013483,133.18574411545706,190.31268076890177,144.6112257701571,190.6335787768757,126.0417951619906,148.65684842427493,104.32380755207728
ENSMUSG00000013495,1524.7250724928779,1396.1649576564419,1339.202973320492,1467.477881293026,1401.45507353815,1415.991874552256,1326.761016648576
ENSMUSG00000013523,9.062311709734887,8.842008142630954,6.322064851948546,7.968685084132988,5.45496281421815,11.977138439984717,8.520065935788637
ENSMUSG00000013539,1729.2477381109582,1529.9359209826564,1440.1926496992087,1550.7341998254633,1370.15242858118,1387.495692317686,1404.6060656693462
ENSMUSG00000013562,1.324074017604735,,,,1.1555234692346,1.12905278748883,
ENSMUSG00000013584,409.3445456438906,443.1550683304372,1163.1336004024956,487.9973658277542,617.541766912493,733.6639452577728,867.2006306484591
ENSMUSG00000013593,16336.4054104538,13366.189181445074,11565.867248294351,14988.483425085802,14756.682292935935,13099.71235961676,12533.207832033797
ENSMUSG00000013611,378.61540471400644,321.3311900898034,376.3292126579468,336.513456373473,370.341972152806,429.7055682037202,323.1392043814132
ENSMUSG00000013622,4077.48229627268,3268.43359822045,2898.718025015726,3661.4840062834746,3601.3945588763772,3619.1558436531996,3353.324409898658
ENSMUSG00000013629,664.9673095050457,726.7017584215607,804.1555712972643,810.9550009496855,483.46919662314724,735.4904494676932,748.7782661716964
ENSMUSG00000013643,3.66551758631866,2.68783854332859,2.705923566782645,5.419147805785576,4.650482152905387,4.9407325079200195,3.8938618867444847
ENSMUSG00000013646,1219.5125784262252,1017.3721687761068,1149.0492281497561,1301.3670929628884,1039.8958582154685,1039.290407110898,1007.1341151464555
ENSMUSG00000013662,5908.879414664083,6695.401379627833,5964.723222445082,6348.734515004838,6637.222419367115,6534.513085689667,7789.100039886698
ENSMUSG00000013663,16651.322863902955,17266.84143298919,17291.099090188174,13928.341870920518,17443.536405981176,15096.279760411466,18474.779457234858
ENSMUSG00000013698,3153.5013730504766,2856.03938130374,3577.482791545408,3073.129650235744,3194.3638214633474,3242.95241051056,3113.9368845373638
ENSMUSG00000013701,5454.95136995159,4849.6897918426885,3804.8455993125,4705.026193697148,5020.175526979492,4719.991220523052,4629.26333051096
ENSMUSG00000013707,52.56083832542078,40.1976928832024,70.66435579914408,58.61632634471691,42.54328047936105,49.28054189942079,56.47195096507221
ENSMUSG00000013736,1495.115741000203,1716.757228999101,1277.3863938566976,1403.3727169437057,1523.2348081194148,1542.5797781661736,1715.7537034273712
ENSMUSG00000013766,23.856556961182875,21.44593724897186,14.079979486591943,21.30135266914766,20.254305728403736,16.87347799042938,21.61867393740726
ENSMUSG00000013787,2785.3023452951606,2688.0707391186706,2840.702580199936,3117.746174179717,2313.7035611625242,2642.17931015458,2514.6830012902064
ENSMUSG00000013822,1874.172262300814,1381.0349131565642,1190.5528602657894,1578.3309085500944,1438.76962537964,1337.2370223191076,1260.6242334847047
ENSMUSG00000013833,788.2030927600522,708.0669494447061,770.9014675922416,874.4097450838728,578.4566277837832,722.655859596833,693.9500528222279
ENSMUSG00000013846,447.6601819431142,469.37615159928737,591.7397724113478,430.3557693675298,367.0256333073937,463.21597858730104,400.4544088513424
ENSMUSG00000013858,2019.1409086352198,1821.0532042877535,1884.8832899966226,2255.7922298929816,1473.926603866557,1689.190046449609,1619.4996436261138
ENSMUSG00000013878,1021.6612683702151,1124.0344367179166,977.2737708237197,1100.0478241078363,1194.6042778103129,1014.6608845149347,1187.0418051231343
ENSMUSG00000013921,65.3836959133371,53.6951272879064,73.2954040246592,54.89601781044014,44.69998584233585,64.94046393544856,51.46891494805014
ENSMUSG00000013928,2.4796094498388594,2.3055552681589457,2.1405736007989042,2.6269965986504835,1.033718699086054,1.87058502497326,2.4506720608703065
ENSMUSG00000013936,2.109657429983602,2.392484764899555,3.55236402078559,3.31859892148642,1.22843626924117,1.525242672598855,0.7855837357632
ENSMUSG00000013973,934.2454573496024,773.3872952285856,828.3177307828071,913.1542605821223,767.63296796026,760.6323760573874,761.3498472230128
ENSMUSG00000013974,5.751904132077972,4.953938516484474,11.64160845057928,5.177995689228422,9.476350474381356,7.8392794774437915,8.322341722351561
ENSMUSG00000013997,4010.189155343768,3410.35230489462,3409.80314878231,3806.61254373294,3625.1681974715425,3556.882419029752,3558.7996505600217
ENSMUSG00000014030,4.083115100426857,7.473965360199031,6.971247187512769,31.04625692681121,8.952267290431482,11.95706861335709,7.349127048983243
ENSMUSG00000014039,448.50702696021443,378.8862780681122,430.1949121375368,468.944623233085,437.16183468352,401.7555589509188,380.77492491463215
ENSMUSG00000014074,1417.239956378148,1461.4183101336255,1419.1929281373818,1299.7248537253345,1514.769262265995,1397.8919797271622,1532.439980942408
ENSMUSG00000014075,398.5853955709612,348.599879597796,291.3196985892152,355.572081547481,389.21742888159224,331.30063935695597,368.6934744800722
ENSMUSG00000014077,9388.184457493044,8554.931065170877,7587.0369057642165,8327.585287331163,9069.62109250255,8488.614100306886,8065.377427485943
ENSMUSG00000014158,2170.936667360669,2091.7060626779357,2573.483171148008,2612.8333961342896,1715.3939805255523,2129.9147612981506,2062.348021471438
ENSMUSG00000014164,3633.5475385478103,2931.3484609593,3496.1402556940798,3163.543982398922,3257.769104323355,3092.911918737882,3201.7818854849584
ENSMUSG00000014177,2453.2653130903022,2371.075223859318,2302.444058327228,2459.381100487796,2566.4271387057574,2288.31297192015,2752.1758945822244
ENSMUSG00000014195,2822.782860650857,2703.412673930148,2501.953315530076,2810.213521946766,2606.1136047177874,2382.451360169736,2753.846586580724
ENSMUSG00000014198,2.100263925078427,3.7317296465824334,6.837745971575429,2.618050759160774,3.1577775882522565,3.30618741767295,0.9930482823298984
ENSMUSG00000014226,2783.2508024908775,3050.314133241366,2314.81837844546,2580.8078583438937,3124.035765544175,2823.002107214752,3382.04060748227
ENSMUSG00000014232,883.2898894374614,856.1637474442338,768.1547326467105,887.5610725041786,867.0604947811128,915.02563240315,899.9636913597154
ENSMUSG00000014243,507.01316233664124,353.1426431539016,301.60353360483657,425.28329242685396,368.716856385618,380.9109622017982,359.1525793019576
ENSMUSG00000014245,219.60963407944502,227.1827499297044,229.8279243152866,258.56051449195036,221.598441648581,235.82873894813378,222.1186558693174
ENSMUSG00000014294,4569.154891415267,3441.0154308011247,2974.272835335103,4185.465491847135,3193.6530926179594,3013.121071330578,2885.0753857896607
ENSMUSG00000014301,739.8836115563588,634.1000063548161,531.5754864833614,619.347466613508,687.458708531458,638.5857452720295,563.0823703169611
ENSMUSG00000014303,5125.108151264681,4126.300914481484,4587.446011458485,5184.59712260767,4300.619956037585,4429.118356015566,4576.701266564418
ENSMUSG00000014313,22746.561741465368,23385.22225525738,14971.244186392762,20350.416911110537,22922.847754718,19324.6980975011,20373.23289444522
ENSMUSG00000014329,8866.771895301885,10570.208180267722,11740.054970622352,10180.739072294891,9835.563536670023,10400.207660082055,11354.267580993637
ENSMUSG00000014349,3034.305167897438,2794.010441270158,2957.826331992176,2975.333903282136,2821.791309926445,3011.179854645828,2875.304107908314
ENSMUSG00000014351,0.854555943491102,,,1.65435600350537,,,
ENSMUSG00000014353,2984.125126063121,3371.381518203464,3010.177396278494,3075.393390260352,3394.3980110529574,3300.5154470222756,3506.7999936736755
