ensmbl_id,c3h_hej_bsl_0days_avg,c3h_hej_flt_25days_avg,c3h_hej_flt_75days_avg,c3h_hej_gc_25days_avg,c3h_hej_gc_75days_avg,c3h_hej_viv_25days_avg,c3h_hej_viv_75days_avg
ENSMUSG00000003559,2746.1748408238677,2288.958117833512,2454.063078026552,2338.188673683432,2330.696397916832,2351.28765047723,2535.1219729964782
ENSMUSG00000003573,233.8682889262846,228.89084632500038,223.12856569733603,206.42889313599912,139.9289970538044,213.4156821079931,180.54514078073817
ENSMUSG00000003575,388.80157930709913,410.7142100393136,386.1423585743067,291.43139896674717,221.60758619248995,332.684866007561,294.0034898968497
ENSMUSG00000003581,663.7033795104501,640.1363705203314,590.744264730288,627.2122666351942,523.44114334968,605.8734129126972,623.0432958993352
ENSMUSG00000003585,142.57651309154295,163.4419339980602,177.1119582243674,157.0512813597438,150.4213513265386,162.2976848133338,175.4693228738214
ENSMUSG00000003604,548.4273877776964,504.2430201786254,588.5918626366696,420.93032289263283,468.18947620236014,511.9076664572526,535.3778260887559
ENSMUSG00000003617,5763.839369707875,6795.897217240359,6922.555560351172,8704.609980556495,6932.407369046911,7764.823534213656,7710.06405207444
ENSMUSG00000003623,12426.802998354558,12414.659616683863,15652.042435417618,18037.35865378376,20344.48594196728,14670.316890327376,19758.9136059815
ENSMUSG00000003644,1160.5429766637378,1327.6068992034873,1218.382460853528,1058.9491512969757,850.9107529608002,1307.9178250432149,1183.7946526674327
ENSMUSG00000003660,6681.724696712188,8236.358441817483,8037.03211273644,6481.805513987186,5915.697313461164,7385.907415642696,6843.609883101216
ENSMUSG00000003662,2584.771150126438,2179.5620919650155,2519.4424672238165,2048.586613598598,1661.843981222828,2032.0439005535143,2292.636018728338
ENSMUSG00000003665,1.22048444263286,1.56042158612983,1.75506631690229,2.384417055406685,2.1234866914976727,2.13240501240578,1.10465023067342
ENSMUSG00000003680,270.6045772803793,278.924800702687,253.97535062283822,219.7661522665613,176.69957583617685,259.6539494977912,226.52501858303725
ENSMUSG00000003721,2035.0555289725332,1999.403519756556,2127.863727794112,2422.941432934726,2594.984098777104,1946.0878460415,2145.772649570892
ENSMUSG00000003731,4712.757962071624,5731.90239230978,5691.460499933188,4573.097877323514,5277.783770241586,5707.552015225126,5483.0567900317965
ENSMUSG00000003746,5693.335375096706,4670.502917610832,5287.582382100136,5913.936562555302,5906.21245743611,4377.67063792604,5094.836207211718
ENSMUSG00000003752,340.12931716490544,327.47973101291143,338.84463530331743,290.622581104073,235.532790909802,324.6211570934144,311.6784723543734
ENSMUSG00000003762,768.0303837716306,685.208311033387,704.3196169248482,620.5006876878456,525.4625067601362,646.4850053315836,635.5548387353981
ENSMUSG00000003778,1499.6220435504245,1669.829979234814,1660.1210513593062,1542.483775035746,1735.2483725903817,1704.429695639492,1718.6912693399881
ENSMUSG00000003779,118.96021662813342,217.39590812408542,210.14736605733748,224.1154939286164,182.223175759409,312.11344667774677,203.99255748584878
ENSMUSG00000003808,841.1149121607881,770.4257849323072,747.8741597556602,628.3183902863927,528.834188066731,738.475550786572,703.8164927095384
ENSMUSG00000003809,7698.178536795943,6640.066866527518,8178.526117214851,6834.942132101394,7892.574937256148,6034.248600133707,8008.556270460802
ENSMUSG00000003810,2609.3938107705144,2642.237858703834,2760.7943509570878,2229.477411829508,2316.440526419758,2647.300993603246,2240.6889659280178
ENSMUSG00000003812,620.031908048129,599.1348254324382,705.7985662679151,572.222343791239,614.8791600397598,626.0673309335909,660.9644134984349
ENSMUSG00000003813,1871.689951849693,1769.3950617915034,1676.693975736264,1387.3471758307062,1344.6364065004532,1505.546014252875,1686.9635431052052
ENSMUSG00000003814,22681.6059457,24320.2322807492,29684.445378991124,23257.81903129728,28077.250558440497,28210.2934170863,26700.716938646037
ENSMUSG00000003824,51.617972253862064,36.773179013412246,45.30459087033782,51.89719979179564,49.84797154368364,52.32871772751935,42.10539765611022
ENSMUSG00000003847,5099.394556963398,6106.1951050928,5632.91730104116,5348.879577445778,6160.613588336376,6165.455918304836,5343.731844255538
ENSMUSG00000003848,442.748013504483,417.5338982089056,383.55957414681836,389.427429497116,349.2952657108518,349.92719496135044,347.28479859766156
ENSMUSG00000003849,1200.0168149544406,1119.0341852591532,1146.2596091459268,1128.6230954530101,1401.061917285026,981.6188528168932,1037.9391222191755
ENSMUSG00000003863,19.678551246951464,22.24789800123363,23.957371350334096,21.398874070888873,20.112687538227313,24.065617592937954,16.60618770540057
ENSMUSG00000003865,1809.6420825636394,2013.0292502212899,2117.733241378198,1650.6069490234138,1378.483528191701,1808.0278669530865,1805.63376026567
ENSMUSG00000003868,698.7905447294062,618.2375745202288,656.4911380904553,585.7765024962214,480.44594677122603,587.4542621975884,554.3426312441238
ENSMUSG00000003872,11.825163716218075,6.02105513335929,6.2642045127697,9.006427699862424,9.691799099558748,7.88312226622686,13.998773245189334
ENSMUSG00000003873,827.2726794182377,660.5706380699692,781.8965534927086,708.6893413346094,548.1833460332779,666.9793541746473,639.8589312999416
ENSMUSG00000003882,30.865295762459695,29.78514750238234,22.60219585611614,46.48919182134736,42.89307008006442,39.32649579217666,40.59600598079926
ENSMUSG00000003923,2430.2350808977853,2473.851543279344,2294.7042433748184,3256.617196771186,3703.1177442406697,2739.77873963006,3097.943926907102
ENSMUSG00000003929,698.3749051262839,788.5034114031714,778.5789841553692,974.3570964766213,1102.0155261010318,856.8475448142486,952.820605539395
ENSMUSG00000003934,11.250697630507652,10.271325207165777,9.777131471734355,11.752056679854652,7.74560370493815,11.947499443842034,9.56002527318569
ENSMUSG00000003948,2182.489631211197,2165.939611167178,2478.03496155281,3438.8802276057586,3056.25175874589,2469.888209313366,3144.050989432308
ENSMUSG00000003949,4243.197437092423,3293.0375128221617,3356.613249952878,3132.688012080038,3338.5662678446183,2589.097628461914,3193.2401324701423
ENSMUSG00000003955,1708.7458570004321,1454.596103757972,1440.165011230552,1602.4435903329038,1834.485698931716,1495.7418204055898,1604.988238541958
ENSMUSG00000003970,14491.784609129621,10481.045912021631,10813.933277775108,10098.977432024487,8102.1774706930255,9399.455337689044,9565.714018048428
ENSMUSG00000003974,5.146235649737909,2.4651720520297102,5.404643333390795,3.094346996709171,4.14331384908459,3.0882476322326116,2.788481097043464
ENSMUSG00000003992,784.0576095524785,742.8182741713522,769.8385301622305,757.0667694458764,709.0247836189423,733.5730449296431,741.4762638191986
ENSMUSG00000004018,638.6975000056959,530.8850644095988,491.200326466346,611.044874732901,684.5384126057246,582.4085869551806,674.9514730891378
ENSMUSG00000004031,14.89463566117826,22.280918706175193,14.197403884337684,22.463091885473574,19.573754445287566,22.21490361067776,19.632991736123124
ENSMUSG00000004032,4231.202768518294,3728.6932805774936,3852.514713572274,3463.454524426682,3906.9455768160537,4040.0894804504837,4370.001447480075
ENSMUSG00000004035,471.089779483401,395.0975031851036,397.296062053617,346.5077695879778,326.0964096814476,326.5624829239958,332.8255085858558
ENSMUSG00000004038,4.367620859698686,5.4124799546625795,6.04534136861781,6.663003827410585,5.443463785695164,9.107012491998088,2.8835105090177926
ENSMUSG00000004040,3292.946782561429,4412.42979744058,4661.465428469302,3709.829987337348,3308.663876275054,4267.00199856002,3929.3177410809644
ENSMUSG00000004043,851.9303566718081,933.8208095966258,875.0589085208594,890.759124413509,598.4519281691175,834.7600686585574,752.7834150360338
ENSMUSG00000004044,1666.9515123446567,1947.1246913301438,2019.014350538846,1938.06848677313,1583.181532753024,1945.02212376745,1683.389956011136
ENSMUSG00000004054,1122.6705476561974,1094.155184792761,1215.7611519895795,1024.6926290972633,758.1734968733103,1025.8369262771762,926.8790179820946
ENSMUSG00000004056,3296.9434212456167,3260.199911015998,3413.5247831483985,2896.4342584562683,2391.86320316796,3140.783845971708,2845.3256731101965
ENSMUSG00000004069,5722.139537950816,5315.467832227516,5481.972913636156,4855.783508639803,5075.327847574632,5132.787860300326,5456.801236661506
ENSMUSG00000004070,3094.6658058925004,3152.057765336724,2896.6918377325064,2758.200562061762,2935.8995667154422,2903.562109681604,3188.671195190976
ENSMUSG00000004071,3845.1761323688456,3522.260935453498,3188.041237302234,2988.0123744249963,3081.654576252988,3368.797600284796,3267.1815790568003
ENSMUSG00000004085,1555.5962088705144,1837.859770637798,1778.1860185813262,1872.749619766852,1813.8730027042643,2104.5580919336658,1889.462208977624
ENSMUSG00000004096,2625.506326439067,2376.409396647442,2430.1286575826916,2960.0371024813458,3041.19399254171,2365.710139483758,2600.317796707704
ENSMUSG00000004098,71.8335431170807,94.04271976585923,98.68459292637439,111.505538243037,74.1507848057537,101.43081440691671,77.41602223333572
ENSMUSG00000004099,1205.595638261851,1487.022692596298,1460.4394038408236,1287.1154480865778,1002.9043209416056,1450.5566335885019,1237.6255397597392
ENSMUSG00000004100,284.0824382511206,260.62217301247193,261.2897324041452,246.92832318102901,193.89241168177506,253.19310866456584,195.61180405296028
ENSMUSG00000004105,3608.586519783699,3381.188120946704,3652.7667296179484,2987.72405912709,2193.620805371642,3589.400598928064,3351.2215779557323
ENSMUSG00000004110,48.2972501890753,44.0939218961454,51.16473584753142,31.123787659545496,45.78149523380588,42.85837389689482,63.01074338240984
ENSMUSG00000004113,3.34328646206194,0.682747664097573,1.7636851385495218,6.479152755757214,3.6543226991382762,2.6368102393485806,0.5267911166180214
ENSMUSG00000004127,420.961238086664,362.0767383414676,391.9140688715904,387.0912872131536,365.9001443294116,380.0472014673668,349.16608129291114
ENSMUSG00000004151,1042.3712230827023,924.3114849807505,1019.4916679077758,1144.283282111543,1046.6490425387608,895.5831380045222,1006.8529546877883
ENSMUSG00000004187,133.12100287110914,126.38122991053046,133.82194648259048,138.27784897242128,92.01085448661972,150.14673824769255,107.2747614210452
ENSMUSG00000004207,56673.734026921156,56124.92555805298,62452.609997990075,52442.18038986144,46948.72575245624,57445.244199368215,61874.2565545809
ENSMUSG00000004221,2319.814293007871,2544.5263397034178,2353.096451460842,2563.070145264748,2495.694372837298,2447.421269794496,2542.574319503644
ENSMUSG00000004231,308.4921386575059,409.7493778164864,351.6171556654026,235.37795862429775,207.09737423246366,314.1712699185581,254.24982840986635
ENSMUSG00000004233,1043.0050677151166,957.6362368171704,1093.423792898695,1028.2224647176633,1010.9090148602448,1035.4778309307742,1102.921895361992
ENSMUSG00000004263,704.2031600390654,875.3483816539567,697.1009186331714,427.88087372125017,347.12891738405835,599.412803341296,472.3263101761556
ENSMUSG00000004264,5556.88928175082,4639.481430110692,4616.496718816964,4223.94983084216,4245.90585326238,4256.849718559873,4607.124039459802
ENSMUSG00000004266,778.1944366141312,775.5320026268553,941.6771086661762,802.5456160187066,643.1179870963738,755.9995568671126,785.7700661917441
ENSMUSG00000004267,62.10399423604247,56.484840629179985,51.0641658769107,60.52415847474988,39.59073072216264,73.69853502864171,52.42492573563495
ENSMUSG00000004268,1547.3594295096916,1161.4316970779612,1197.2255055666487,1162.3935837311183,1156.3942321430982,1137.637127032133,1172.2682899369456
ENSMUSG00000004270,3819.9534025548846,3995.8030568658564,4101.365139350875,3883.4779139942357,3392.790398700392,3597.133792967882,3942.4307279738837
ENSMUSG00000004285,5294.49093978425,4417.227728252152,4392.421966837894,4242.8903293803505,4246.887089056316,3987.4980948543575,4299.20165307772
ENSMUSG00000004296,4.223463184896157,4.901348734629948,4.706691106566653,2.251252893889516,2.2988001616948144,4.849039263718952,2.791455991349151
ENSMUSG00000004317,8591.617697091837,10262.773767039687,10281.834700457071,9975.851341601076,11630.385910152456,10670.693091593328,10348.2634407108
ENSMUSG00000004319,10757.484429469003,10173.569248703108,11058.895208864038,12228.69648918279,13200.22739136511,10523.426317047768,11635.084527214314
ENSMUSG00000004328,59.69488122331672,49.09986549747378,36.52450195525188,47.39628297409558,21.08637950509408,57.8933446527926,31.55568130056826
ENSMUSG00000004341,2140.507468959171,1688.226630504748,1567.498013301583,1748.7417986951762,1729.9793418273662,1710.3056816536202,1399.691296382024
ENSMUSG00000004344,0.9401529752062014,0.804803824672379,1.061663489051185,,,,
ENSMUSG00000004347,338.5416052675966,376.509318575504,385.943670459312,441.87315564314923,410.17776709502175,396.1833868390106,343.9892980596834
ENSMUSG00000004356,2544.5255756072256,2772.402649284168,2355.603294693518,2798.1920446055838,2377.400250537904,2062.735806314874,2417.504132600478
ENSMUSG00000004359,4.849677275385001,6.905428805242406,4.826709198049473,10.435351063767095,3.763586690710329,6.792611650279928,4.87170982136819
ENSMUSG00000004360,7.342984654701449,12.07535786011361,9.18143278322246,18.215246807732278,10.179456103602092,10.269391062771058,19.838255824250087
ENSMUSG00000004364,8580.215491534887,9100.387920707102,9181.034527285889,10894.969962586174,12255.505601459683,9135.744541878463,10326.729825963137
ENSMUSG00000004371,3.6235830279516534,4.837369681511202,7.634831740138816,5.300726635910276,5.73128535503121,5.02857414153601,4.97853030722002
ENSMUSG00000004383,911.619776688774,1049.552788036311,1006.0767322567505,982.9011455116797,989.060750223775,1029.6668908754268,1027.6825325446202
ENSMUSG00000004393,891.5731231204068,859.4497322630232,831.6022333917641,798.5244013002377,658.3073429476228,845.4106533397102,784.863725342621
ENSMUSG00000004394,3940.020955464118,3273.977340956026,3616.7349961691557,3387.872997602916,3187.34507208627,3195.9353194515597,3531.4103154224276
ENSMUSG00000004415,231.84232262343934,212.07517717219784,192.3202511766724,187.8848313012021,135.66761257316347,198.07505016928008,180.70171367487748
ENSMUSG00000004446,1218.0493249672963,1091.962212543857,1185.1921115694965,998.9276250575109,871.6397835110013,902.3689784770665,843.8290523061672
ENSMUSG00000004451,2697.61300810374,2528.40739764823,2637.637080691964,2527.396532858294,2438.481906717892,2456.167863779932,2462.661180980002
ENSMUSG00000004455,8410.007410633621,7545.964445230767,7947.731472338096,9544.306413399327,9654.423009340675,7817.260019326786,8751.214129759412
ENSMUSG00000004460,3596.589277280621,3457.124660415724,4125.404924109892,3315.134640510952,3936.1294838348476,3985.766250967818,3829.173399157884
ENSMUSG00000004462,1062.208651329524,984.9767498360364,1089.179578818936,935.85196710525,989.0170101452034,969.5261958056966,1034.1170286397933
ENSMUSG00000004473,201.8159580634921,226.8535005816346,235.95394223991337,197.3653250989804,214.2533075712954,230.8366351123206,181.813456119362
ENSMUSG00000004500,562.3626475294722,587.881194173479,606.6220053331748,559.972835588041,503.58780819135217,639.7943338391266,579.201030687822
ENSMUSG00000004508,1455.6897734858044,1396.485011790014,1479.9989317532468,1295.653208701287,1294.747704579947,1398.1377381965099,1358.297160712322
ENSMUSG00000004530,1692.5081911918717,1935.737162014424,2012.37563575794,1577.8940272568618,1341.000939545816,1792.3651076674118,1550.5478244654626
ENSMUSG00000004535,17676.256969873433,17757.0743352629,19102.45562248992,22548.17427644204,25069.22942117004,19239.12720015894,23602.2673354569
ENSMUSG00000004552,207.82770039996223,139.55510069914058,130.570559203737,139.14152993153326,120.40726759865251,149.98832782040196,122.2077964229916
ENSMUSG00000004558,4555.4189571804445,4394.6636240321,4669.30885560875,4032.684816314876,4416.151633382348,4464.52612334006,4302.87571055957
ENSMUSG00000004561,388.5233433495062,361.968469656379,354.8736206150752,287.2124895184648,285.5058779286696,345.0122654352982,343.3808116396396
ENSMUSG00000004562,579.2985120891576,735.2514407410172,710.0764094542595,603.7166320358132,546.7981116428512,675.3425405714759,557.057137317652
ENSMUSG00000004565,1734.0287903256738,1934.4964447358798,2061.276980147048,1601.154796947011,1473.7864824499834,1846.0005736743478,1826.292301930394
ENSMUSG00000004567,1760.5519336482457,1405.2011118643481,1596.8487230820083,1324.8234920005343,1153.8219014815452,1362.3493463333634,1317.0917048868055
ENSMUSG00000004568,3251.6541620733847,3643.0686317231202,3385.40323189013,2851.80114333483,2762.611548746852,3293.9865833632516,3223.529836728712
ENSMUSG00000004591,6460.069348268031,6439.11452627548,6500.689989665508,7648.645442933378,8109.864305286974,6933.418998562638,7326.684668013995
ENSMUSG00000004609,77.20090187316775,132.89088548257592,85.6784790625783,131.1792181061223,95.46208932914593,115.53256389432093,115.3556790398296
ENSMUSG00000004610,12644.314479483503,9874.027252922582,11266.346635086618,9361.497338789464,8902.862223082197,8887.608777496478,10657.773375484345
ENSMUSG00000004612,16.42896336082002,24.31435076417636,20.0318214388926,15.808874828048806,17.729179530548983,22.88149686495588,19.74475716781628
ENSMUSG00000004626,2645.0410443682435,2657.992136019876,2617.392027846551,2248.39558235389,1876.052551343615,2323.7334954717476,2383.412880362595
ENSMUSG00000004630,0.6866671428921355,,1.82629403858239,0.742857883382785,1.5808610861873627,1.53547187268745,1.639108531258547
ENSMUSG00000004631,389.19106669839886,371.84489335037176,426.4687493403976,455.12068240416755,389.06924283691,383.2522028801186,407.72274777654764
ENSMUSG00000004633,1284.1387387253922,1249.652910324042,1266.946299045098,1322.952034320858,1468.337210622456,1351.1892329073921,1389.419947626948
ENSMUSG00000004637,795.8128917570762,740.1556911766676,717.9419373020028,640.60294944668,630.0899574744017,675.4442564865002,716.1411336903394
ENSMUSG00000004642,1356.3322930891231,1348.8196467744394,1309.7167113652874,1912.680157809711,1759.6779833804499,1521.485986693602,1486.1247188911743
ENSMUSG00000004651,0.9372690707215545,6.67855611438081,0.355767740507752,0.357802372466435,2.08916332542761,0.374644301801333,0.7874856156622599
ENSMUSG00000004654,10.176186456658144,10.79870737246862,9.33475991728766,6.631857046739188,7.55073319244045,9.95721726824503,9.85018340932115
ENSMUSG00000004655,39286.52403107134,37771.48291150738,35021.98298010042,31790.50079485248,30386.41183905676,34916.45066680362,37385.31176019408
ENSMUSG00000004661,128.83142587642064,128.89702841844343,107.99650068017536,147.9566222023839,117.75651957025752,115.37190860926702,124.6822700744492
ENSMUSG00000004665,1192.8599063696538,1345.630350186278,1129.7125056841662,1092.371969953812,842.7076189675508,1341.9131603742198,1102.258437859352
ENSMUSG00000004667,1417.7824689644913,1120.1537780792974,1189.5912983622768,1048.636860674951,900.9226504848177,943.1931859286084,929.548789922703
ENSMUSG00000004668,49423.75355354713,59541.00733228408,55927.58129237812,60740.96495703752,68841.98326092532,60433.58113180225,62448.878495152596
ENSMUSG00000004677,1316.8223528022097,1287.7016476161566,1476.29005743699,1182.012894929557,1023.356234509299,1252.4518226202413,1154.6250384611767
ENSMUSG00000004698,57.77810468366447,73.58189577732196,83.50200995130065,97.25591100935797,64.24551516935041,77.45278278930188,65.65668301117528
ENSMUSG00000004707,34.336014361029505,31.95948116586384,46.24508542385002,38.85834599466188,33.53611617362482,45.434166207504674,44.32824429881402
ENSMUSG00000004709,5.848520452454925,5.606041288465418,8.195579017267647,12.263218172773866,11.105918994279067,8.924483039473643,4.4848174116326245
ENSMUSG00000004730,269.95292799271186,379.8815406573208,397.0482371256682,769.2700817337832,423.8762555469226,523.5278595405738,573.3897843579477
ENSMUSG00000004748,903.8751534499279,743.7611001135624,697.710792275906,707.3820214797406,630.7426312900968,662.4423835401508,671.3100856339214
ENSMUSG00000004768,530.2993552214107,523.1025536729114,526.0426396476688,527.2651617532072,498.58829117817805,513.106748052136,492.92008445408317
ENSMUSG00000004771,5096.098935200565,6125.918422394454,6293.762429894005,5473.521189751131,6740.527269244012,6570.69217467689,6252.231439270758
ENSMUSG00000004788,883.1330096533769,804.5894804373198,795.4172383205535,681.0423194086063,538.9337998576424,699.9304360743414,667.2606891887239
ENSMUSG00000004789,15048.748902373132,15334.94731000248,16396.98887067112,13773.36491038274,14623.09022376466,14519.1948468952,15705.0825256243
ENSMUSG00000004791,35.771924798445966,25.33943345816878,31.3054775920913,24.476179208277223,22.50353299306473,31.07822631890208,29.77224902806632
ENSMUSG00000004798,2643.4606980194167,2651.85051738461,2879.907492598054,2865.209217353028,2902.920089026832,2688.699010457776,2926.805429500864
ENSMUSG00000004814,3.480670352133718,1.5264976595860107,6.0180266900946275,8.759994480656783,3.4588768462869073,2.151024163788057,4.833164996304437
ENSMUSG00000004815,1203.432382853472,1056.9736774776445,998.664326685742,1053.5850191100512,992.7066959010181,1158.7448967461416,1039.2320343955673
ENSMUSG00000004837,332.7011345997797,344.6912629181526,330.8615444021436,298.9461812047963,269.58869749854705,325.3896675866064,308.1607307774526
ENSMUSG00000004843,2652.826143164351,2443.833960512024,2672.151477173346,3603.3455336693223,3523.6540527106217,2689.05651369941,2930.383683154042
ENSMUSG00000004846,1864.3789546853268,1841.632897160242,1921.0819808095089,1593.022335543388,1162.500651459074,1860.2302505460052,1736.0038251095502
ENSMUSG00000004849,1136.9295656017114,1070.751351324015,1163.4059915295352,944.9091916895616,908.7665937607138,1009.3864910420514,1040.0983159363707
ENSMUSG00000004864,324.6016508147268,300.7392332514434,304.4171473566686,274.614103135054,229.55767560413034,280.1477889057686,276.8551251368093
ENSMUSG00000004865,3075.779600662421,3389.2642372813143,3808.22096817912,3881.667323364808,4301.95520772782,3812.072996998812,4030.749985942012
ENSMUSG00000004880,1496.3885631107678,1453.6136916712098,1457.8339919789182,1613.25949590046,1463.8091013708,1491.637781671496,1374.682435085802
ENSMUSG00000004885,15.883142561921703,13.620376250077836,18.58808801417652,14.330835549683496,12.361690098065743,15.646673817525066,9.092512710239154
ENSMUSG00000004891,1971.0548807562388,1896.263220620634,2093.174471327808,1939.141030603202,1816.822177058554,1840.0402859904102,1815.9157725039302
ENSMUSG00000004892,1.547636862852082,1.67322767609601,0.910836443087267,1.92653127033929,0.493381364527028,1.398844637264973,2.87325332366487
ENSMUSG00000004895,1178.8965206968069,1144.6210360974715,1200.7138377343267,950.9284256988221,842.4555715154811,1000.9899938607766,977.5511921625778
ENSMUSG00000004896,353.63725751656733,279.8434964049586,285.81198750379497,274.3347901315534,255.03432453859176,320.2245541843044,267.7595028423192
ENSMUSG00000004897,6706.8128293199015,5560.17057667781,6590.587427750053,5073.952351945356,5176.759057720597,5347.183067100241,5750.833450548754
ENSMUSG00000004902,1.234107745958328,1.7473926626042098,2.6956109811818165,1.54804297963362,1.8924636805809396,1.2822689814708552,2.1366897906566433
ENSMUSG00000004929,436.3657067754835,390.08080323082925,437.08858851819497,355.68552674521004,263.81265897545234,367.96023355707086,399.02113709392404
ENSMUSG00000004931,1056.731261886981,859.4906312621639,875.6254506068256,826.3738340708969,608.9010190216871,841.7517168076505,821.5497704083648
ENSMUSG00000004933,8.057740080868564,8.180935804966722,8.506606313918386,15.351813351560944,6.864467256892368,8.999217138707099,8.13703861049068
ENSMUSG00000004934,437.3026535894433,431.9744627002452,443.4531605833119,348.22602206025704,303.6960666522191,422.9215306665234,352.29975925392404
ENSMUSG00000004936,3281.450348968736,2948.013796001064,3188.484513611532,3380.6817855108457,3148.8249168689063,3085.365401923188,3291.4011881057363
ENSMUSG00000004937,2240.510501914331,2081.345902542088,2131.4854441203024,1870.2332846242748,1404.6664164107788,1926.19887188464,1763.8723345307772
ENSMUSG00000004939,1.3129773110932415,,,0.751112180939121,1.14337601301327,0.883621926999858,
ENSMUSG00000004945,2510.22962110954,1837.2929169545637,2079.24963828965,1987.407445685974,2155.0556271905543,1802.303867075682,1974.5698371860599
ENSMUSG00000004947,279.40753312663514,257.85591836745294,252.38229971220326,242.18797787832426,212.79722684565968,271.1779526432707,240.5880726519738
ENSMUSG00000004951,668.9515577525383,609.3521088016585,613.463755012975,476.8494988352144,409.72130547827163,694.917613879353,518.3487644525086
ENSMUSG00000004952,106.88518145327834,126.56351865200293,117.77091858849894,122.94852058340803,104.97513131518801,119.9362073667709,108.11954685796145
ENSMUSG00000004961,5.874033974590164,4.544035200215558,7.773512219048804,6.356911410259542,5.37178849319639,5.680263689652557,10.405792416376926
ENSMUSG00000004980,10402.912170055675,9650.803438831861,12271.518146723844,15692.003740974358,14385.772587974643,10030.830397322068,10899.490285304097
ENSMUSG00000004988,1675.4075660260298,1661.358925843712,1207.606555206697,1172.1358645703392,1502.976397776527,1235.582644966757,880.6143570255184
ENSMUSG00000004994,270.1686537431714,279.4176810173246,282.15516156333996,283.2810892256256,208.46592359134934,233.42000251037362,245.84241366456362
ENSMUSG00000004996,303.8947555357737,303.9519646705596,382.8681081568262,271.4933717510146,229.66334234517012,244.6513906334044,259.6261026921019
ENSMUSG00000005034,5120.347744039715,5496.978002627202,5111.103576349065,5643.52596353534,5689.785180154114,5492.531433002072,5681.916985668007
ENSMUSG00000005043,928.23784381399,1007.283579402884,946.1321744243207,876.3845816317807,661.0626660351379,891.1684273927265,851.0169510290368
ENSMUSG00000005045,16.68459186486307,18.876606181878245,30.42235457055932,16.49602329319533,22.144521147198226,36.981377356802135,19.117099602215735
ENSMUSG00000005054,2186.79585003686,1892.2050002469962,1834.352366995464,1966.716458149282,1993.6313620277142,2044.3156560621142,1982.305561073382
ENSMUSG00000005057,33.188635367176374,29.316426076690743,47.97285783623316,75.31329775590395,22.91453385630808,48.95802467420858,29.94985692616033
ENSMUSG00000005069,2965.041018091096,2809.4193977090263,2773.788925220786,2522.010670473268,2224.789051976644,2444.833638492114,2526.059722437758
ENSMUSG00000005078,1800.7487048200335,1538.75725167819,1668.07082921951,1897.0579401320217,1883.0302532545302,1715.8308480612382,1857.2560064900179
ENSMUSG00000005087,184.744522035451,261.2119418562476,245.24188836585557,284.2833211324654,217.53643152040058,318.867243281509,271.8647725843698
ENSMUSG00000005089,463.22752863737264,505.91138548145335,654.3143000924531,536.7751808026458,468.73236596435316,515.4528829232532,452.84511431921453
ENSMUSG00000005102,1175.2556837338784,1129.3573888582519,1128.219377109448,1168.578952136758,1168.5564855793994,1137.673248999834,1117.3769053503852
ENSMUSG00000005103,6844.5250413880485,7737.099390705403,7853.972205734613,6714.11532985783,6222.7297434532475,7785.931072207875,7586.273988904412
ENSMUSG00000005107,515.9202326985057,478.19416393443214,638.8924500908488,477.587646936281,388.3927142653494,446.1962282501716,477.335708477931
ENSMUSG00000005124,968.6820426183547,1224.1609118158008,971.3010797636769,1485.6605687422239,1345.9648796776614,1257.6093999873199,1293.1243940962518
ENSMUSG00000005125,117606.91820466425,107786.86189857153,107830.31137641177,88488.6007902923,84785.31404790912,91054.60495975806,82471.09547979214
ENSMUSG00000005131,127.92470404232475,193.6269135449768,177.4521240268944,237.7727664673658,256.8575210850806,168.08733000498245,190.769785033209
ENSMUSG00000005142,4901.37456677988,5085.812880069921,5343.9435055671365,4581.353999246499,4077.840318258282,4686.079774953064,5042.166948575126
ENSMUSG00000005148,208.60201098926916,195.3873066489078,175.27127708956647,234.88737558775475,183.7289827891092,198.5085358422422,142.2578480896246
ENSMUSG00000005150,472.0177443489438,388.1998599134044,465.33188652248884,346.87197537038077,341.47728642370123,344.6286543272124,354.93053199667804
ENSMUSG00000005161,8257.22034464009,6740.741823236223,6977.585964385076,6276.601445681936,6753.914025348208,6815.21266735399,7329.035690800956
ENSMUSG00000005198,2860.530620187559,4100.155767499744,3698.285515403968,2171.745839262892,2248.5579859698382,3118.538495968186,2639.036925317344
ENSMUSG00000005202,6.580727135962299,7.337714024639983,6.458136243527354,3.7057767600827676,4.221768610470196,4.602620326022967,4.393862808667917
ENSMUSG00000005204,1845.3932162375334,1588.3233692419801,1579.430545272774,1576.030284505298,1731.53760880644,1570.320834902402,1771.2770974907878
ENSMUSG00000005220,558.7641961133348,570.5186299877014,418.6289278844168,580.8915467535356,480.93071036895196,550.926141053768,449.8028751285066
ENSMUSG00000005225,2498.1360481966253,2212.2683175135257,2317.267901113576,2400.089392945054,2565.300911697848,2383.255694341586,2400.1344567365877
ENSMUSG00000005232,8.486403480419705,8.713737212544332,14.024781798182227,13.146399996102264,8.373411861982518,4.4891570849275295,11.117425729759619
ENSMUSG00000005233,2074.2549303342034,1743.5041095697052,1935.2990427589582,2773.1978104239797,2982.6964550456078,1938.7815790634534,2297.302554170912
ENSMUSG00000005237,51.43525411037581,50.03041520713608,70.80080117263006,40.904694375057424,32.444850386794315,50.31838526946807,44.58411010516504
